epoch,episode_id,success,return,length,timestamp
70,6,0.0,-50.0,50,2025-06-06 14:18:44
70,7,0.0,-50.0,50,2025-06-06 14:18:44
70,8,0.0,-50.0,50,2025-06-06 14:18:44
70,9,0.0,-50.0,50,2025-06-06 14:18:44
70,10,0.0,-50.0,50,2025-06-06 14:18:44
70,11,0.0,-50.0,50,2025-06-06 14:18:44
70,12,0.0,-50.0,50,2025-06-06 14:18:44
70,13,0.0,-50.0,50,2025-06-06 14:18:44
70,14,0.0,-50.0,50,2025-06-06 14:18:44
70,15,0.0,-50.0,50,2025-06-06 14:18:44
70,16,0.0,-50.0,50,2025-06-06 14:18:44
70,17,0.0,-50.0,50,2025-06-06 14:18:44
70,18,0.0,-50.0,50,2025-06-06 14:18:44
70,19,0.0,-50.0,50,2025-06-06 14:18:44
70,20,0.0,-50.0,50,2025-06-06 14:18:44
80,1,0.0,-50.0,50,2025-06-06 14:50:59
80,2,0.0,-50.0,50,2025-06-06 14:50:59
80,3,0.0,-50.0,50,2025-06-06 14:50:59
80,4,0.0,-50.0,50,2025-06-06 14:50:59
80,5,0.0,-50.0,50,2025-06-06 14:50:59
80,6,0.0,-50.0,50,2025-06-06 14:50:59
80,7,0.0,-50.0,50,2025-06-06 14:50:59
80,8,0.0,-50.0,50,2025-06-06 14:50:59
80,9,0.0,-50.0,50,2025-06-06 14:50:59
80,10,0.0,-50.0,50,2025-06-06 14:50:59
80,11,0.0,-50.0,50,2025-06-06 14:50:59
80,12,0.0,-50.0,50,2025-06-06 14:50:59
80,13,0.0,-50.0,50,2025-06-06 14:50:59
80,14,0.0,-50.0,50,2025-06-06 14:50:59
80,15,0.0,-50.0,50,2025-06-06 14:50:59
80,16,0.0,-50.0,50,2025-06-06 14:50:59
80,17,0.0,-50.0,50,2025-06-06 14:50:59
80,18,0.0,-50.0,50,2025-06-06 14:50:59
80,19,0.0,-50.0,50,2025-06-06 14:50:59
80,20,0.0,-50.0,50,2025-06-06 14:50:59
90,1,0.0,-50.0,50,2025-06-06 15:24:05
90,2,0.0,-50.0,50,2025-06-06 15:24:05
90,3,0.0,-50.0,50,2025-06-06 15:24:05
90,4,0.0,-50.0,50,2025-06-06 15:24:05
90,5,0.0,-50.0,50,2025-06-06 15:24:05
90,6,0.0,-50.0,50,2025-06-06 15:24:05
90,7,0.0,-50.0,50,2025-06-06 15:24:05
90,8,0.0,-50.0,50,2025-06-06 15:24:05
90,9,0.0,-50.0,50,2025-06-06 15:24:05
90,10,0.0,-50.0,50,2025-06-06 15:24:05
90,11,0.0,-50.0,50,2025-06-06 15:24:05
90,12,0.0,-50.0,50,2025-06-06 15:24:05
90,13,1.0,-43.0,50,2025-06-06 15:24:05
90,14,0.0,-50.0,50,2025-06-06 15:24:05
90,15,0.0,-50.0,50,2025-06-06 15:24:05
90,16,0.0,-50.0,50,2025-06-06 15:24:05
90,17,0.0,-50.0,50,2025-06-06 15:24:05
90,18,0.0,-50.0,50,2025-06-06 15:24:05
90,19,0.0,-50.0,50,2025-06-06 15:24:05
90,20,0.0,-50.0,50,2025-06-06 15:24:05
100,1,0.0,-50.0,50,2025-06-06 15:59:05
100,2,0.0,-50.0,50,2025-06-06 15:59:05
100,3,0.0,-50.0,50,2025-06-06 15:59:05
100,4,0.0,-50.0,50,2025-06-06 15:59:05
100,5,0.0,-50.0,50,2025-06-06 15:59:05
100,6,0.0,-50.0,50,2025-06-06 15:59:05
100,7,0.0,-50.0,50,2025-06-06 15:59:05
100,8,0.0,-50.0,50,2025-06-06 15:59:05
100,9,0.0,-50.0,50,2025-06-06 15:59:05
100,10,0.0,-50.0,50,2025-06-06 15:59:05
100,11,1.0,-35.0,50,2025-06-06 15:59:05
100,12,0.0,-50.0,50,2025-06-06 15:59:05
100,13,0.0,-50.0,50,2025-06-06 15:59:05
100,14,0.0,-50.0,50,2025-06-06 15:59:05
100,15,0.0,-50.0,50,2025-06-06 15:59:05
100,16,0.0,-50.0,50,2025-06-06 15:59:05
100,17,0.0,-50.0,50,2025-06-06 15:59:05
100,18,0.0,-50.0,50,2025-06-06 15:59:05
100,19,0.0,-50.0,50,2025-06-06 15:59:05
100,20,0.0,-50.0,50,2025-06-06 15:59:05
110,1,0.0,-50.0,50,2025-06-06 16:34:39
110,2,0.0,-50.0,50,2025-06-06 16:34:39
110,3,0.0,-50.0,50,2025-06-06 16:34:39
110,4,0.0,-50.0,50,2025-06-06 16:34:39
110,5,0.0,-50.0,50,2025-06-06 16:34:39
110,6,0.0,-50.0,50,2025-06-06 16:34:39
110,7,0.0,-50.0,50,2025-06-06 16:34:39
110,8,0.0,-50.0,50,2025-06-06 16:34:39
110,9,0.0,-50.0,50,2025-06-06 16:34:39
110,10,0.0,-50.0,50,2025-06-06 16:34:39
110,11,1.0,-45.0,50,2025-06-06 16:34:39
110,12,0.0,-50.0,50,2025-06-06 16:34:39
110,13,1.0,-41.0,50,2025-06-06 16:34:39
110,14,0.0,-50.0,50,2025-06-06 16:34:39
110,15,0.0,-50.0,50,2025-06-06 16:34:39
110,16,0.0,-50.0,50,2025-06-06 16:34:39
110,17,1.0,-46.0,50,2025-06-06 16:34:39
110,18,0.0,-50.0,50,2025-06-06 16:34:39
