epoch,episode_id,success,return,length,timestamp
80,3,0.0,-50.0,50,2025-06-06 14:29:57
80,4,0.0,-50.0,50,2025-06-06 14:29:57
80,5,0.0,-50.0,50,2025-06-06 14:29:57
80,6,0.0,-50.0,50,2025-06-06 14:29:57
80,7,0.0,-50.0,50,2025-06-06 14:29:57
80,8,0.0,-50.0,50,2025-06-06 14:29:57
80,9,0.0,-50.0,50,2025-06-06 14:29:57
80,10,0.0,-50.0,50,2025-06-06 14:29:57
80,11,0.0,-50.0,50,2025-06-06 14:29:57
80,12,0.0,-50.0,50,2025-06-06 14:29:57
80,13,0.0,-50.0,50,2025-06-06 14:29:57
80,14,0.0,-50.0,50,2025-06-06 14:29:57
80,15,0.0,-50.0,50,2025-06-06 14:29:57
80,16,0.0,-50.0,50,2025-06-06 14:29:57
80,17,0.0,-50.0,50,2025-06-06 14:29:57
80,18,0.0,-50.0,50,2025-06-06 14:29:57
80,19,0.0,-50.0,50,2025-06-06 14:29:57
80,20,0.0,-50.0,50,2025-06-06 14:29:57
90,1,0.0,-50.0,50,2025-06-06 15:02:26
90,2,0.0,-50.0,50,2025-06-06 15:02:26
90,3,0.0,-50.0,50,2025-06-06 15:02:26
90,4,0.0,-50.0,50,2025-06-06 15:02:26
90,5,0.0,-50.0,50,2025-06-06 15:02:26
90,6,0.0,-50.0,50,2025-06-06 15:02:26
90,7,0.0,-50.0,50,2025-06-06 15:02:26
90,8,0.0,-50.0,50,2025-06-06 15:02:26
90,9,0.0,-50.0,50,2025-06-06 15:02:26
90,10,0.0,-50.0,50,2025-06-06 15:02:26
90,11,0.0,-50.0,50,2025-06-06 15:02:26
90,12,0.0,-50.0,50,2025-06-06 15:02:26
90,13,0.0,-50.0,50,2025-06-06 15:02:26
90,14,0.0,-50.0,50,2025-06-06 15:02:26
90,15,0.0,-50.0,50,2025-06-06 15:02:26
90,16,0.0,-50.0,50,2025-06-06 15:02:26
90,17,0.0,-50.0,50,2025-06-06 15:02:26
