epoch,episode_id,success,return,length,timestamp
110,4,0.0,-50.0,50,2025-06-06 21:17:56
110,5,0.0,-50.0,50,2025-06-06 21:17:56
110,6,0.0,-50.0,50,2025-06-06 21:17:56
110,7,0.0,-50.0,50,2025-06-06 21:17:56
110,8,0.0,-50.0,50,2025-06-06 21:17:56
110,9,0.0,-50.0,50,2025-06-06 21:17:56
110,10,0.0,-50.0,50,2025-06-06 21:17:56
110,11,0.0,-50.0,50,2025-06-06 21:17:56
110,12,0.0,-50.0,50,2025-06-06 21:17:56
110,13,0.0,-50.0,50,2025-06-06 21:17:56
110,14,0.0,-50.0,50,2025-06-06 21:17:56
110,15,0.0,-50.0,50,2025-06-06 21:17:56
110,16,0.0,-50.0,50,2025-06-06 21:17:56
110,17,0.0,-50.0,50,2025-06-06 21:17:56
110,18,0.0,-50.0,50,2025-06-06 21:17:56
110,19,0.0,-50.0,50,2025-06-06 21:17:56
110,20,0.0,-50.0,50,2025-06-06 21:17:56
120,1,0.0,-50.0,50,2025-06-06 21:20:58
120,2,0.0,-50.0,50,2025-06-06 21:20:58
120,3,0.0,-50.0,50,2025-06-06 21:20:58
120,4,0.0,-50.0,50,2025-06-06 21:20:58
120,5,0.0,-50.0,50,2025-06-06 21:20:58
120,6,0.0,-50.0,50,2025-06-06 21:20:58
120,7,0.0,-50.0,50,2025-06-06 21:20:58
120,8,0.0,-50.0,50,2025-06-06 21:20:58
120,9,0.0,-50.0,50,2025-06-06 21:20:58
120,10,0.0,-50.0,50,2025-06-06 21:20:58
120,11,0.0,-50.0,50,2025-06-06 21:20:58
120,12,0.0,-50.0,50,2025-06-06 21:20:58
120,13,0.0,-50.0,50,2025-06-06 21:20:58
120,14,0.0,-50.0,50,2025-06-06 21:20:58
120,15,0.0,-50.0,50,2025-06-06 21:20:58
120,16,0.0,-50.0,50,2025-06-06 21:20:58
120,17,0.0,-50.0,50,2025-06-06 21:20:58
120,18,0.0,-50.0,50,2025-06-06 21:20:58
120,19,0.0,-50.0,50,2025-06-06 21:20:58
120,20,0.0,-50.0,50,2025-06-06 21:20:58
130,1,0.0,-50.0,50,2025-06-06 21:24:01
130,2,0.0,-50.0,50,2025-06-06 21:24:01
130,3,0.0,-50.0,50,2025-06-06 21:24:01
130,4,0.0,-50.0,50,2025-06-06 21:24:01
130,5,0.0,-50.0,50,2025-06-06 21:24:01
130,6,0.0,-50.0,50,2025-06-06 21:24:01
130,7,0.0,-50.0,50,2025-06-06 21:24:01
130,8,0.0,-50.0,50,2025-06-06 21:24:01
130,9,0.0,-50.0,50,2025-06-06 21:24:01
130,10,0.0,-50.0,50,2025-06-06 21:24:01
130,11,0.0,-50.0,50,2025-06-06 21:24:01
130,12,0.0,-50.0,50,2025-06-06 21:24:01
130,13,0.0,-50.0,50,2025-06-06 21:24:01
130,14,0.0,-50.0,50,2025-06-06 21:24:01
130,15,0.0,-50.0,50,2025-06-06 21:24:01
130,16,0.0,-50.0,50,2025-06-06 21:24:01
130,17,0.0,-50.0,50,2025-06-06 21:24:01
130,18,0.0,-50.0,50,2025-06-06 21:24:01
130,19,0.0,-50.0,50,2025-06-06 21:24:01
130,20,0.0,-50.0,50,2025-06-06 21:24:01
140,1,0.0,-50.0,50,2025-06-06 21:27:07
140,2,0.0,-50.0,50,2025-06-06 21:27:07
140,3,0.0,-50.0,50,2025-06-06 21:27:07
140,4,0.0,-50.0,50,2025-06-06 21:27:07
140,5,0.0,-50.0,50,2025-06-06 21:27:07
140,6,0.0,-50.0,50,2025-06-06 21:27:07
140,7,0.0,-50.0,50,2025-06-06 21:27:07
140,8,0.0,-50.0,50,2025-06-06 21:27:07
140,9,0.0,-50.0,50,2025-06-06 21:27:07
140,10,0.0,-50.0,50,2025-06-06 21:27:07
140,11,0.0,-50.0,50,2025-06-06 21:27:07
140,12,0.0,-50.0,50,2025-06-06 21:27:07
140,13,0.0,-50.0,50,2025-06-06 21:27:07
140,14,0.0,-50.0,50,2025-06-06 21:27:07
140,15,0.0,-50.0,50,2025-06-06 21:27:07
140,16,0.0,-50.0,50,2025-06-06 21:27:07
140,17,0.0,-50.0,50,2025-06-06 21:27:07
140,18,0.0,-50.0,50,2025-06-06 21:27:07
140,19,0.0,-50.0,50,2025-06-06 21:27:07
140,20,0.0,-50.0,50,2025-06-06 21:27:07
149,1,0.0,-50.0,50,2025-06-06 21:29:58
149,2,0.0,-50.0,50,2025-06-06 21:29:58
149,3,0.0,-50.0,50,2025-06-06 21:29:58
149,4,0.0,-50.0,50,2025-06-06 21:29:58
149,5,0.0,-50.0,50,2025-06-06 21:29:58
149,6,0.0,-50.0,50,2025-06-06 21:29:58
149,7,0.0,-50.0,50,2025-06-06 21:29:58
149,8,0.0,-50.0,50,2025-06-06 21:29:58
149,9,0.0,-50.0,50,2025-06-06 21:29:58
149,10,0.0,-50.0,50,2025-06-06 21:29:58
149,11,0.0,-50.0,50,2025-06-06 21:29:58
149,12,0.0,-50.0,50,2025-06-06 21:29:58
149,13,0.0,-50.0,50,2025-06-06 21:29:58
149,14,0.0,-50.0,50,2025-06-06 21:29:58
149,15,0.0,-50.0,50,2025-06-06 21:29:58
149,16,0.0,-50.0,50,2025-06-06 21:29:58
149,17,0.0,-50.0,50,2025-06-06 21:29:58
149,18,0.0,-50.0,50,2025-06-06 21:29:58
149,19,0.0,-50.0,50,2025-06-06 21:29:58
149,20,0.0,-50.0,50,2025-06-06 21:29:58
